CustomerID,TotalOrders,MinOrderValue,MaxOrderValue,AvgOrderValue,TotalSpent,UniqueProductsBought,DaysSinceLastPurchase,PurchaseFrequency,Category_0,Category_1,Category_2,Category_3,Category_4,Category_5
13449.0,1,5.04,34.0,15.362105263157895,291.88,19,23,0.041666666666666664,0.0,0.7433876935727011,0.14252432506509524,0.0,0.05344662189941072,0.06064135946279294
13450.0,6,10.08,103.68,28.784788732394368,2043.72,32,26,0.2222222222222222,0.09673536492278786,0.7450237801655805,0.0,0.044037343667429986,0.02965181140273619,0.08455169984146556
13451.0,6,-59.7,39.8,6.5685810810810805,2916.45,315,25,0.23076923076923078,0.039280632275540475,0.6290181556344185,0.08829913079257316,0.01557715716024619,0.127490613588438,0.10033431054878363
13452.0,2,295.0,295.0,295.0,590.0,1,258,0.007722007722007722,0.0,1.0,0.0,0.0,0.0,0.0
13453.0,2,11.9,39.8,20.998823529411766,356.98,16,165,0.012048192771084338,0.0,0.8890694156535379,0.0,0.0,0.0,0.11093058434646198
13455.0,4,-14.85,63.75,19.006603773584906,1007.35,42,24,0.16,0.0670571300938105,0.8386856603960888,0.0,0.0,0.07757978855412717,0.016677420955973597
13456.0,7,-20.4,207.50000000000003,26.73569230769231,1737.8200000000002,43,17,0.3888888888888889,0.1341335696447273,0.7796089353327734,0.023938037311113925,0.0,0.06231945771138553,0.0
13458.0,22,-33.2,122.4,24.207918781725887,9537.92,242,6,3.142857142857143,0.025886147084479637,0.5229221884855398,0.08628715694826546,0.004497836006173254,0.0522147386432262,0.30819193283231566
13460.0,2,4.68,17.0,10.790588235294118,183.44,16,28,0.06896551724137931,0.0,1.0,0.0,0.0,0.0,0.0
13461.0,3,19.8,163.79999999999998,53.51851851851852,1445.0,14,38,0.07692307692307693,0.0,0.1544636678200692,0.7545328719723183,0.0,0.09100346020761246,0.0
13462.0,2,-8.25,19.8,14.325,143.25,9,182,0.01092896174863388,0.1256544502617801,0.8031413612565446,0.0,0.0,0.0,0.07120418848167538
13464.0,1,6.959999999999999,30.0,16.45560975609756,674.68,41,57,0.017241379310344827,0.0,0.7913825813719095,0.0,0.015118278294895355,0.08203889251200568,0.1114602478211893
13466.0,2,-9.95,35.400000000000006,16.552777777777777,297.95,17,99,0.02,0.0352408122168149,0.9647591877831851,0.0,0.0,0.0,0.0
13467.0,2,0.78,39.8,10.946565656565657,1083.71,89,10,0.18181818181818182,0.059194803037713045,0.6881730352215998,0.013869024000885846,0.015686853494015926,0.10413302451762926,0.11894325972815606
13468.0,41,-19.9,163.2,18.48611111111111,5656.75,184,1,20.5,0.03954567552039599,0.5790922349405577,0.0,0.00540946656649136,0.18005922128430635,0.19589340168824854
13470.0,2,16.5,16.5,16.5,165.0,7,98,0.020202020202020204,0.0,0.0,1.0,0.0,0.0,0.0
13471.0,4,0.39,45.0,9.736846153846153,2531.58,214,0,4.0,0.025596662953570496,0.6438350753284511,0.051734489923289016,0.03136381232273916,0.2176664375607328,0.029803521911217504
13473.0,3,-5.1,45.0,18.97909090909091,417.54,21,60,0.04918032786885246,0.13292139675240694,0.6449441969631652,0.0,0.0,0.22213440628442782,0.0
13474.0,1,0.42,12.75,3.58734375,229.59,59,235,0.00423728813559322,0.04551591968291301,0.5287686745938412,0.0,0.0,0.26242432161679513,0.16329108410645063
13475.0,4,6.959999999999999,76.32000000000001,16.648604651162792,1431.78,64,190,0.020942408376963352,0.02095293969743955,0.5351730014387686,0.008730391540599814,0.0,0.10400340834485745,0.3311402589783347
13476.0,4,-125.0,125.0,17.91426229508197,1092.77,56,178,0.0223463687150838,0.06254747110553913,0.7143955269635879,0.0,0.02333519404815286,0.15360048317578265,0.046121324706937424
13477.0,8,-7.95,76.5,17.796666666666667,1441.53,57,37,0.21052631578947367,0.07686277774309241,0.8774912766296922,0.016094011224185415,0.0,0.0,0.029551934403030115
13479.0,3,-9.95,39.6,18.1875,291.0,14,197,0.015151515151515152,0.0,0.5338487972508591,0.0,0.0,0.20567010309278352,0.26048109965635735
13481.0,8,-15.0,41.6,15.864374999999999,1776.81,98,45,0.17391304347826086,0.0484238607391899,0.5197348056348174,0.3102188754002961,0.0071757813159538724,0.056984145744339576,0.05746253116540317
13482.0,1,6.959999999999999,20.28,16.785454545454545,184.64000000000001,11,231,0.004310344827586207,0.08123916811091855,0.8220862218370885,0.0,0.0,0.09667461005199308,0.0
13483.0,1,10.08,30.0,14.034,140.34,10,65,0.015151515151515152,0.0,1.0,0.0,0.0,0.0,0.0
13484.0,1,15.9,67.5,39.225,313.8,8,240,0.004149377593360996,0.0,0.6835564053537284,0.0,0.0,0.3164435946462715,0.0
13485.0,1,10.2,70.80000000000001,19.749565217391304,454.24,23,232,0.004291845493562232,0.14648643888693202,0.5930785487847834,0.07925325818950335,0.0,0.14485734413525891,0.03632441000352237
13486.0,3,4.5600000000000005,39.6,16.2668115942029,1122.41,69,77,0.038461538461538464,0.01389866448089379,0.6248697000204916,0.029401021017275326,0.0,0.0716315784784526,0.26019903600288663
13487.0,3,10.2,35.400000000000006,16.923529411764704,575.4,26,57,0.05172413793103448,0.0,0.3760862009037192,0.07003823427181091,0.0,0.14720194647201948,0.4066736183524505
13488.0,17,-29.9,238.8,20.86793911007026,8910.61,272,16,1.0,0.05067554297629455,0.592118833615207,0.05290322435837726,0.017204209363893157,0.1447847004862742,0.14231348919995376
13489.0,4,7.800000000000001,158.4,32.10857142857143,449.52,11,104,0.0380952380952381,0.0,0.20421783235451146,0.0,0.0,0.07314468766684462,0.7226374799786439
13491.0,10,2.28,30.6,14.137441860465115,1215.82,73,51,0.19230769230769232,0.02467470513727361,0.6182247372143903,0.0,0.03109012847296475,0.296844927703114,0.02916550147225741
13492.0,3,6.64,67.5,25.3968,1269.84,38,135,0.022058823529411766,0.01393876393876394,0.5292792792792792,0.24688149688149685,0.0,0.139025389025389,0.07087507087507086
13493.0,2,14.85,156.6,77.32875,618.63,6,274,0.007272727272727273,0.0,1.0,0.0,0.0,0.0,0.0
13494.0,1,8.5,35.400000000000006,17.570000000000004,316.26000000000005,18,311,0.003205128205128205,0.05596660975147031,0.7187440713337128,0.10434452665528361,0.0,0.05644090305444887,0.06450388920508442
13495.0,6,-29.700000000000003,135.0,38.27153846153846,1990.1200000000001,34,7,0.75,0.015074467871284143,0.5354551484332604,0.0,0.0,0.0,0.4494703836954555
13496.0,3,-35.400000000000006,70.80000000000001,17.16472222222222,617.93,28,10,0.2727272727272727,0.0,0.7621089767449387,0.0,0.0,0.0,0.23789102325506123
13497.0,3,-27.0,35.400000000000006,16.052500000000002,321.05,19,282,0.01060070671378092,0.0,0.7589160566889892,0.0,0.0,0.05513159943933967,0.1859523438716711
13499.0,7,-5.0,102.0,25.488,1146.96,31,17,0.3888888888888889,0.0,0.584004673223129,0.07253958289739834,0.0,0.0,0.3434557438794727
13500.0,4,-15.0,39.6,16.966716417910447,1136.77,60,22,0.17391304347826086,0.04354442851236398,0.7609015016230196,0.0,0.0,0.05990657740791892,0.13564749245669747
13501.0,2,-29.85,102.0,24.725849056603774,1310.47,52,242,0.00823045267489712,0.029111692751455583,0.46079650812303985,0.0,0.0,0.16839759780841987,0.34169420131708467
13502.0,3,4.2,59.400000000000006,16.22222222222222,292.0,17,16,0.17647058823529413,0.0,0.4567808219178082,0.0,0.0,0.39486301369863014,0.14835616438356164
13503.0,1,8.2,23.9,12.755882352941176,216.85,17,70,0.014084507042253521,0.26170163707632005,0.5828913995849666,0.10698639612635462,0.0,0.048420567212358774,0.0
13504.0,1,4.68,22.5,13.451363636363636,295.93,22,63,0.015625,0.03548136383604231,0.7273003750887035,0.0,0.0,0.17031054641300308,0.0669077146622512
13505.0,8,-32.849999999999994,320.0,18.867312775330397,4282.88,182,67,0.11764705882352941,0.03823361849970113,0.8173705543933054,0.01655428123132098,0.010016624327555288,0.09294446727435744,0.024880454273759713
13506.0,3,-2.95,30.0,15.614482758620689,452.82,26,311,0.009615384615384616,0.09937723598780973,0.68375955125657,0.0,0.0,0.0351132900490261,0.18174992270659424
13507.0,4,4.5600000000000005,39.6,15.303456790123455,2479.16,146,2,1.3333333333333333,0.03723035221607319,0.7236563997483019,0.0,0.0070185062682521495,0.05640620210071154,0.1756885396666613
13508.0,1,2.5,17.85,9.2475,110.97,12,243,0.004098360655737705,0.022528611336397223,0.7779580066684689,0.056231413895647474,0.0,0.14328196809948635,0.0
13509.0,7,7.56,127.2,22.266363636363636,979.72,27,8,0.7777777777777778,0.0,0.7453966439390846,0.0,0.0,0.25460335606091533,0.0
13510.0,5,-3.9,40.8,15.257777777777779,1785.16,86,0,5.0,0.016805216339151673,0.6070660332967353,0.24994958435098252,0.02403145936498689,0.07478321270922494,0.02736449393891864
13512.0,1,9.95,30.0,16.747333333333334,251.21,15,260,0.0038314176245210726,0.17913299629791807,0.6492974005811871,0.0,0.0,0.13196130727279967,0.039608295848095214
13513.0,1,9.9,60.0,20.509999999999998,205.1,10,126,0.007874015748031496,0.0,0.3798147245246221,0.0,0.0,0.0,0.6201852754753778
13514.0,1,35.400000000000006,41.5,38.050000000000004,152.20000000000002,4,73,0.013513513513513514,0.0,1.0,0.0,0.0,0.0,0.0
13515.0,4,6.959999999999999,35.400000000000006,15.103728813559322,891.12,50,72,0.0547945205479452,0.033530837597629946,0.5492862914085646,0.11726815692611545,0.0,0.13050992010054763,0.16940479396714248
13516.0,3,9.96,180.0,31.5775,1389.41,43,20,0.14285714285714285,0.13274699332810327,0.8173757206296197,0.0,0.018353113911660345,0.03152417213061659,0.0
13517.0,5,-15.6,35.400000000000006,14.74874125874126,2109.07,125,59,0.08333333333333333,0.007083690915901321,0.7384771486958707,0.018728633947664136,0.0,0.1104989402912184,0.12521158614934544
13518.0,1,8.5,35.400000000000006,17.353684210526318,659.44,36,85,0.011627906976744186,0.12995875288123254,0.6315055198350116,0.20198956690525294,0.0,0.03654616037850298,0.0
13519.0,2,-11.95,23.9,12.31111111111111,110.8,8,49,0.04,0.10785198555956678,0.7581227436823105,0.0,0.0,0.13402527075812273,0.0
13520.0,8,-120.0,200.0,36.713157894736845,3487.75,49,58,0.13559322033898305,0.28333452799082504,0.5762884381047954,0.07494803239911119,0.0,0.06542900150526844,0.0
13521.0,3,0.19,17.0,2.508371559633028,1093.65,313,0,3.0,0.07150368033648791,0.7866593517121565,0.0034746033923101537,0.005211905088465231,0.04922964385315229,0.08392081561742787
13522.0,1,15.0,35.7,25.160000000000004,125.80000000000001,5,29,0.03333333333333333,0.0,0.7297297297297297,0.0,0.0,0.0,0.27027027027027023
13523.0,6,-165.0,165.0,21.21683615819209,3755.38,157,32,0.18181818181818182,0.07693762016094244,0.7305758671559204,0.012355607155600764,0.010113490512278386,0.1379434304917212,0.0320739845235369
13524.0,5,5.9,40.8,25.191851851851855,680.1800000000001,17,40,0.12195121951219512,0.11761592519627156,0.3138580963862507,0.0,0.0,0.29992060925049246,0.2686053691669852
13525.0,2,23.9,232.0,104.79666666666667,628.78,5,14,0.13333333333333333,0.038010114825535166,0.9619898851744648,0.0,0.0,0.0,0.0
13527.0,8,-23.75,35.8,10.106071428571429,2263.76,153,33,0.23529411764705882,0.03401420645298088,0.637956320457999,0.0016477011697353075,0.011264444994168992,0.04752270558716471,0.267594621337951
13529.0,2,9.96,50.85,20.517333333333333,307.76,15,78,0.02531645569620253,0.0,0.9463867949051209,0.05361320509487913,0.0,0.0,0.0
13531.0,2,10.5,41.6,21.990909090909092,483.8,17,204,0.00975609756097561,0.0,0.20649028524183546,0.4997933030177759,0.0,0.29371641174038854,0.0
13532.0,1,0.85,30.0,3.1865151515151515,210.31,66,33,0.029411764705882353,0.045599353335552276,0.9101802101659455,0.0099852598545005,0.0,0.010460748419000524,0.023774428225001188
13533.0,3,0.65,13.05,3.563026315789474,270.79,61,182,0.01639344262295082,0.12962073931829093,0.6636507995125374,0.0,0.0,0.11097160161010376,0.0957568595590679
13534.0,43,-29.85,41.6,16.41251461988304,5613.08,119,1,21.5,0.0,0.17773308059033543,0.6978432518332182,0.0,0.04725569562521824,0.0771679719512282
13536.0,7,0.42,89.10000000000001,19.264189944134078,3448.29,91,0,7.0,0.02338840410754316,0.7962758352690754,0.07841567849571816,0.0,0.0229505059029258,0.07896957622473748
13538.0,7,17.85,70.8,51.233999999999995,1280.85,10,42,0.16279069767441862,0.0,0.897646094390444,0.0,0.0,0.10235390560955615,0.0
13539.0,4,-25.5,33.9,15.943157894736842,605.84,36,85,0.046511627906976744,0.09357256041198996,0.562029578766671,0.08880232404595272,0.0,0.1136438663673577,0.1419516704080285
13544.0,2,0.29,13.52,3.349540229885058,291.41,76,39,0.05,0.07652448440341787,0.8273909611887034,0.005662125527607152,0.0,0.05885178957482585,0.03157063930544594
13546.0,3,0.29,38.25,6.397857142857143,626.99,72,11,0.25,0.10355827046683361,0.6177291503851736,0.0,0.0,0.2787125791479928,0.0
13548.0,2,0.42,54.18,5.503306451612903,682.41,114,95,0.020833333333333332,0.03220937559531659,0.5399979484474142,0.021336146891165135,0.0,0.11649887897305138,0.2899576500930525
13549.0,8,-2.08,45.0,17.61769230769231,916.12,37,25,0.3076923076923077,0.01932061302012837,0.524931231716369,0.08876566388682706,0.0,0.13393441907173734,0.2330480723049382
13551.0,1,17.85,38.25,22.950000000000003,91.80000000000001,4,318,0.003134796238244514,0.0,1.0,0.0,0.0,0.0,0.0
13552.0,16,-83.2,119.52,29.25231404958678,3539.53,82,65,0.24242424242424243,0.08681943647885454,0.5301607840589004,0.2151415583424918,0.012120253253963096,0.031083222913776683,0.1246747449520134
13555.0,4,0.85,122.4,30.50941176470588,4149.28,128,73,0.05405405405405406,0.03234778081980488,0.6526626306250723,0.047025026028612193,0.01872614043882312,0.06033817915397371,0.1889002429337138
13557.0,2,9.96,60.0,17.17823529411765,584.0600000000001,31,27,0.07142857142857142,0.05136458583022293,0.49803102420984147,0.0,0.0,0.19809608601855977,0.2525083039413759
13558.0,4,0.38,16.6,3.457485714285714,605.06,123,5,0.6666666666666666,0.03169933560308069,0.7075496644960831,0.08154563183816481,0.00479291309952732,0.07410835289062241,0.10030410207252174
13560.0,1,0.79,14.75,5.283939393939394,174.37,32,6,0.14285714285714285,0.05620232838217583,0.6761484200263805,0.10735791707289095,0.0,0.05677582152893272,0.10351551298961977
13561.0,1,1.65,81.6,10.132857142857143,141.85999999999999,14,215,0.004629629629629629,0.0,0.29634851261807416,0.04095587198646554,0.02995911462004794,0.0,0.6327365007754123
13562.0,3,6.959999999999999,53.55,21.943048780487807,1799.3300000000002,50,81,0.036585365853658534,0.0,0.38357610888497384,0.33523589336030635,0.0,0.027927061739647534,0.25326093601507227
13563.0,2,0.39,165.0,15.867959183673468,777.53,49,83,0.023809523809523808,0.0,0.5844147492701246,0.03745193111519813,0.0,0.04044860005401721,0.33768471956066004
13564.0,5,-550.64,550.64,7.620470588235294,647.74,68,143,0.034722222222222224,0.048090283138296226,0.8289437119832032,0.0,0.0,0.03257479853027449,0.09039120634822614
13565.0,2,0.85,30.0,6.321578947368421,240.22,35,18,0.10526315789473684,0.14569977520606112,0.6952793272833236,0.0,0.03538423112147199,0.0,0.12363666638914328
13566.0,2,0.38,47.6,4.969943181818182,874.71,134,40,0.04878048780487805,0.0,0.7492654708417648,0.057070343313784,0.009511723885630667,0.053354826170959525,0.13079763578786113
13568.0,1,0.85,11.8,4.382954545454545,192.85,41,172,0.005780346820809248,0.08504018667358051,0.653098262898626,0.0,0.008815141301529687,0.023852735286492094,0.2291936738397719
13569.0,2,0.42,16.95,4.397058823529412,373.75,73,16,0.11764705882352941,0.11604013377926423,0.7200267558528428,0.058033444816053506,0.0,0.03157190635451505,0.07432775919732441
13570.0,1,0.85,40.56,8.870000000000001,239.49,27,242,0.00411522633744856,0.1412585076621153,0.6736815733433547,0.0,0.0,0.024635684162177963,0.16042423483235208
13571.0,12,0.42,20.8,6.1358357771261005,2092.32,157,12,0.9230769230769231,0.04287107134663914,0.44078343656802016,0.2565525349850883,0.0008316127552190867,0.14779288063011395,0.11116846371491931
13572.0,1,8.850000000000001,157.92000000000002,41.946969696969695,1384.25,32,205,0.0048543689320388345,0.05418096442116669,0.9294202636806935,0.0,0.0,0.0,0.016398771898139784
13573.0,2,0.39,41.25,11.323076923076924,294.40000000000003,24,49,0.04,0.0013247282608695654,0.9640285326086957,0.0,0.0,0.0,0.034646739130434784
13575.0,5,6.959999999999999,41.6,15.914565217391305,732.07,41,22,0.21739130434782608,0.021719234499433117,0.5841927684511045,0.24792711079541577,0.0,0.05436638572814075,0.091794500525906
13576.0,20,-4.2,244.08,51.56384615384616,6703.3,78,9,2.0,0.028597854787940264,0.9494980084436024,0.0022153267793474855,0.0,0.0,0.01968880998910984
13577.0,5,-20.8,99.0,19.50941176470588,1658.3,61,24,0.2,0.007537839956582041,0.41228969426521134,0.4788638967617439,0.0,0.09172043659169027,0.009588132424772357
13579.0,2,8.95,47.7,20.30608695652174,467.04,19,14,0.13333333333333333,0.019163240835902703,0.744133264816718,0.0,0.0,0.0,0.23670349434737922
13581.0,1,1.45,31.8,11.8,118.0,10,308,0.003236245954692557,0.0,0.825,0.024999999999999998,0.0,0.0,0.15
13583.0,1,4.5600000000000005,31.6,14.736415094339621,781.03,53,155,0.00641025641025641,0.022662381726694242,0.6823297440559262,0.08527201259874781,0.0,0.17316876432403366,0.036567097294598165
13584.0,1,0.85,27.25,5.933333333333334,142.4,24,306,0.003257328990228013,0.0,0.8275983146067417,0.03932584269662922,0.0,0.07689606741573034,0.05617977528089889
13587.0,3,-299.4,299.4,31.545454545454547,347.0,8,31,0.09375,0.0,0.4115273775216139,0.515850144092219,0.0,0.0,0.07262247838616716
13588.0,13,-17.700000000000003,39.6,13.584,2445.12,132,15,0.8125,0.10260437115560789,0.8675811412118832,0.0,0.0,0.02981448763250883,0.0
13589.0,2,2.9,30.6,18.07857142857143,379.65,21,14,0.13333333333333333,0.0,0.7531937310680891,0.05478730409587779,0.0,0.07902015013828527,0.11299881469774793
13590.0,7,-4.15,113.76,22.20359550561798,1976.1200000000001,70,10,0.6363636363636364,0.03795316073922636,0.4371293241301136,0.19963362548833066,0.0,0.10637005849847174,0.21891383114385762
13591.0,3,8.5,76.5,19.26086206896552,1117.13,56,64,0.046153846153846156,0.02014089676223895,0.5945413694019497,0.16972062338313354,0.0384019764933356,0.10401654238987404,0.07317859156946818
13592.0,4,6.8,32.849999999999994,15.497499999999999,247.95999999999998,15,35,0.1111111111111111,0.0,0.681521213098887,0.0,0.0,0.31847878690111303,0.0
13593.0,6,-46.8,59.5,15.428527131782946,1990.28,77,107,0.05555555555555555,0.0,0.73977028357819,0.0,0.0,0.007988825692867334,0.2522408907289426
13594.0,1,2.5,33.0,15.268076923076924,396.97,26,52,0.018867924528301886,0.0385419553114845,0.6826460437816461,0.020656472781318488,0.0,0.21356777590246115,0.044587752223089916
13596.0,2,0.39,24.9,4.199036144578313,697.04,133,5,0.3333333333333333,0.13943245724779063,0.7552794674624125,0.013686445541145412,0.0020802249512223113,0.05214908757029725,0.03737231722713187
13598.0,2,-12.75,25.5,4.083414634146342,167.42000000000002,33,46,0.0425531914893617,0.0,0.756659897264365,0.09939075379285628,0.0,0.04210966431728587,0.10183968462549277
13599.0,33,-21.0,165.0,19.055303030303033,5030.6,172,0,33.0,0.0395340516041824,0.5688645489603625,0.23124478193456047,0.0,0.004174452351608158,0.15618216514928637
13600.0,1,1.25,44.85,11.553684210526317,219.52,19,311,0.003205128205128205,0.0,0.92961916909621,0.0,0.0,0.0,0.0703808309037901
13601.0,2,0.55,29.700000000000003,7.003232323232324,693.32,90,44,0.044444444444444446,0.011466566664743553,0.6700657704955864,0.05979922690820977,0.0,0.07978999596146079,0.17887843996999941
13602.0,1,6.64,30.24,18.647391304347824,428.89,23,64,0.015384615384615385,0.0,0.7908554641050153,0.13546597029541374,0.0,0.015481825176618714,0.058196740422952274
13603.0,1,1.17,17.9,6.086666666666667,164.34,27,25,0.038461538461538464,0.0,0.8787878787878787,0.0,0.0,0.060240963855421686,0.06097115735669952
13606.0,3,0.85,30.6,6.524186046511629,280.54,40,28,0.10344827586206896,0.07271690311542027,0.6701361659656377,0.0,0.036358451557710135,0.18931346688529269,0.03147501247593926
13607.0,1,0.19,25.0,6.918469387755102,678.01,93,39,0.025,0.09837613014557307,0.5704045663043318,0.0024335924248904883,0.006415834574711287,0.05597262577248124,0.26639725077801213
13610.0,9,-8.5,34.0,4.892236842105263,1115.43,165,11,0.75,0.007459006840411321,0.8438718700411499,0.02982706220919287,0.007799682633603183,0.03781501304429682,0.07322736523134576
13611.0,4,-12.75,60.84,15.239473684210527,1158.2,67,88,0.0449438202247191,0.0,0.8825764116732862,0.0,0.0,0.0,0.11742358832671386
13614.0,4,0.24,50.85,8.01223880597015,1610.46,171,23,0.16666666666666666,0.014641779367385716,0.8504837127280405,0.0,0.0018007277423841635,0.11599791363958124,0.017075866522608448
13615.0,2,-17.700000000000003,40.56,16.66625,399.99,23,312,0.006389776357827476,0.0,0.6943673591839796,0.0,0.0,0.07012675316882921,0.2355058876471912
13617.0,3,0.95,57.75,12.367727272727272,544.18,31,39,0.075,0.0,0.8904774155610277,0.0,0.0,0.0,0.1095225844389724
13618.0,1,3.4799999999999995,30.0,13.641538461538461,177.34,13,173,0.005747126436781609,0.0,0.4928386150896582,0.18608322995376114,0.0,0.0,0.3210781549565806
13621.0,1,2.88,20.0,11.255263157894737,213.85,19,116,0.008547008547008548,0.1402852466682254,0.790273556231003,0.0,0.0,0.06944119710077157,0.0
13623.0,7,-43.8,109.5,7.819069767441861,672.44,78,30,0.22580645161290322,0.007509963714234727,0.8682559038724644,0.010751888644340015,0.0,0.02148890607340432,0.09199333769555647
13626.0,1,6.959999999999999,19.8,13.53842105263158,257.23,19,252,0.003952569169960474,0.12440228589200325,0.7231660381759515,0.0,0.06764374295377676,0.08478793297826846,0.0
13627.0,7,-12.75,203.52,17.276808510638297,1624.02,84,58,0.11864406779661017,0.010467851381140625,0.6467900641617714,0.0,0.015701777071710936,0.047659511582369675,0.27938079580300734
13629.0,11,6.959999999999999,358.0,132.07389830508475,7792.36,28,22,0.4782608695652174,0.0,0.04057820737234933,0.9164104327828797,0.0,0.042118177291603574,0.0008931825531674613
13630.0,11,-8.5,158.39999999999998,24.946,1995.68,51,4,2.2,0.013829872524653251,0.6246091557764772,0.012517036799486892,0.0,0.0,0.3490439348993827
13631.0,12,-48.65,850.0,251.81416666666667,3021.77,6,99,0.12,0.48598999923885666,0.5140100007611433,0.0,0.0,0.0,0.0
13632.0,6,-4.25,60.48,14.401496598639456,2117.02,121,24,0.24,0.0916382462140178,0.5379542942437955,0.046829977987926416,0.0,0.07035361026348357,0.2532238712907766
13634.0,5,0.39,51.0,8.378510638297874,1575.16,156,32,0.15151515151515152,0.00788491327865106,0.6173214149673685,0.08495644886868636,0.0009205414053175551,0.028282841108204882,0.2606338403717718
13635.0,1,5.04,45.0,17.274677419354838,1071.03,62,67,0.014705882352941176,0.08794338160462359,0.7638254764105581,0.0,0.0,0.014938890600636771,0.13329225138418158
13636.0,6,-7.5,34.0,14.7128125,941.62,57,36,0.16216216216216217,0.012637794439370449,0.5870733416877296,0.044072980607888536,0.0,0.08681846179987682,0.26939742146513457
13637.0,3,0.55,25.5,8.024752475247524,810.5,79,51,0.057692307692307696,0.06384947563232572,0.38611967921036394,0.14293645897594076,0.0,0.19740900678593462,0.20968537939543494
13638.0,1,9.36,25.5,15.33,122.64,8,15,0.0625,0.0,1.0,0.0,0.0,0.0,0.0
13639.0,1,9.36,237.6,25.833499999999997,1033.34,39,73,0.013513513513513514,0.08094141328120465,0.7894013587009117,0.0,0.0,0.10463158302204503,0.025025644995838738
13642.0,1,0.42,29.4,5.375757575757576,354.8,57,215,0.004629629629629629,0.020011273957158963,0.8427846674182637,0.009301014656144305,0.0,0.07398534385569334,0.05391770011273957
13643.0,3,5.04,35.400000000000006,18.551428571428573,519.44,24,30,0.0967741935483871,0.0,0.2890420452795318,0.6085399661173572,0.0,0.016363776374557215,0.08605421222855382
13644.0,5,-25.0,37.5,17.55081081081081,2597.52,144,8,0.5555555555555556,0.02309895592719209,0.7323947457574917,0.0,0.0,0.0,0.24450629831531615
13645.0,1,19.9,90.0,50.42,252.1,5,119,0.008333333333333333,0.0,1.0,0.0,0.0,0.0,0.0
13647.0,5,-7.9,207.50000000000003,20.87775,1670.22,65,9,0.5,0.0,0.7043503251068722,0.24823077199410856,0.0,0.04741890289901928,0.0
13649.0,2,1.65,83.4,15.069565217391306,346.6,23,256,0.007782101167315175,0.0,0.8052510098095788,0.004760530871321407,0.0,0.0,0.1899884593190998
13650.0,7,-21.9,70.80000000000001,18.46265306122449,1809.3400000000001,79,16,0.4117647058823529,0.04138525650237102,0.5610167243304188,0.1304343020106779,0.0,0.10406557087114639,0.16309814628538583
13651.0,2,13.5,17.4,15.700000000000001,94.2,6,34,0.05714285714285714,0.0,0.8312101910828025,0.0,0.0,0.16878980891719744,0.0
13652.0,3,9.9,27.04,17.38222222222222,1095.08,48,45,0.06521739130434782,0.13158855973992764,0.7199747963619096,0.030134784673265875,0.0,0.014519487160755377,0.10378237206414143
13654.0,6,2.88,53.1,16.30921686746988,2707.33,157,42,0.13953488372093023,0.0806070925967651,0.7580309751674159,0.08369869945666027,0.0,0.050307867899369495,0.027355364879789318
13655.0,2,3.61,39.8,16.66017857142857,932.97,52,113,0.017543859649122806,0.0379433422296537,0.6379411985380024,0.12379819286793789,0.0,0.15036925088695244,0.04994801547745373
13656.0,2,1.25,35.400000000000006,7.747959183673469,379.65,49,164,0.012121212121212121,0.047280389832740674,0.5279336230738838,0.17647833530883708,0.0,0.06150401685763203,0.18680363492690635
13657.0,2,6.3,67.5,23.88375,382.14,16,10,0.18181818181818182,0.0,1.0,0.0,0.0,0.0,0.0
13658.0,7,-167.0,167.0,21.620267857142856,2421.47,91,9,0.7,0.03229443272062012,0.6141393451085496,0.3071687859027781,0.0,0.03202600073509066,0.01437143553296138
13659.0,3,-10.2,67.2,14.35972222222222,1550.85,93,196,0.015228426395939087,0.0763774704194474,0.6716445820034175,0.024051326691814163,0.006577038398297707,0.03520649966147596,0.18614308282554726
13662.0,7,-6.25,34.8,15.156551724137932,879.08,50,85,0.08139534883720931,0.033990080538745054,0.8398894298584885,0.11178732311052463,0.0,0.014333166492241887,0.0
13663.0,1,5.04,19.8,14.574615384615385,189.47,13,178,0.00558659217877095,0.0,1.0,0.0,0.0,0.0,0.0
13666.0,3,1.65,20.4,7.054166666666667,84.65,12,59,0.05,0.02303603071470762,0.7011222681630241,0.0,0.24099232132309506,0.03484937979917307,0.0
13667.0,1,0.19,15.8,3.505977011494253,305.02,82,148,0.006711409395973154,0.13192577535899283,0.7435905842239853,0.013638449937709001,0.0,0.07930627499836075,0.03153891548095207
13668.0,29,-16.95,203.52,12.407325349301397,6216.07,286,2,9.666666666666666,0.06457617111776412,0.6563761347603873,0.022876190261692676,0.006023098195483642,0.023567945663417564,0.22658046000125484
13669.0,2,4.8,40.8,24.283333333333335,218.55,9,50,0.0392156862745098,0.4118050789293068,0.5881949210706933,0.0,0.0,0.0,0.0
13670.0,1,5.04,30.0,13.988,349.7,25,74,0.013333333333333334,0.0,0.8768086931655704,0.0,0.0,0.07572204746925934,0.047469259365170144
13672.0,6,-71.46,54.0,-4.46625,-71.46,5,300,0.019933554817275746,-0.0,1.0,-0.0,-0.0,-0.0,-0.0
13673.0,2,0.95,49.5,6.106461538461539,396.92,47,18,0.10526315789473684,0.04912828781618462,0.7762773354832208,0.0,0.0,0.17459437670059458,0.0
13675.0,2,6.6000000000000005,35.400000000000006,19.472800000000003,486.82000000000005,25,150,0.013245033112582781,0.0,0.8083480547224847,0.0,0.0,0.03204469824575818,0.1596072470317571
